#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T02:10:05.125119768Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T02:20:04.986865302Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T02:30:05.207567111Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T02:40:05.25818869Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T02:50:05.08428888Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:00:05.561518737Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:10:04.450636724Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:20:04.936925231Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:30:05.952084806Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:40:04.967307564Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T03:50:04.733258023Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:00:06.45679092Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:10:04.511536787Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:20:05.172017989Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:30:05.57120598Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:40:05.420719145Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T04:50:05.023754715Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:00:05.352512883Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:10:05.152547387Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:20:04.82404288Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:30:07.959437352Z,1.5969237342448195,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:40:04.904919524Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T05:50:05.642439954Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:00:05.959494873Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:10:05.069868961Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:20:04.687288347Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:30:05.741060217Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:40:04.761704451Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T06:50:04.828172932Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:00:05.578337473Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:10:04.466083104Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:20:04.644591401Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:30:05.881157263Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:40:04.831125029Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T07:50:04.529652757Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:00:05.960700229Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:10:05.077218585Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:20:04.63984715Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:30:05.633528541Z,1.5957986999114964,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:40:04.503914036Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T08:50:05.236586238Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:00:05.633646607Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:10:04.574831838Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:20:05.486248453Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:30:05.427901214Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:40:05.458159199Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T09:50:05.284659966Z,3.5511083712271496,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:00:05.518355042Z,2.946589922788171,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:10:04.492327289Z,2.579953733939634,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:20:08.297605998Z,2.3759475081637014,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:30:05.530200013Z,2.193566942350536,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:40:04.584932306Z,2.0018110904263433,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T10:50:05.350236732Z,1.951684560686056,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:00:06.038787084Z,1.596298715170751,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:10:04.97132411Z,1.8615568102053894,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:20:04.452230188Z,1.8036800439466536,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:30:06.005487552Z,1.755553575243385,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:40:05.205803485Z,1.7260526749473555,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T11:50:04.738743228Z,1.6968017822809534,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:00:05.10057002Z,1.6853014313180945,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:10:04.439576614Z,1.687051484725486,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:20:05.328468016Z,1.6743010956144901,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:30:06.030714945Z,1.6539254737998597,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:40:04.510097514Z,1.6032989288003174,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T12:50:05.115858022Z,1.6588006225775933,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:00:05.43707561Z,1.6588006225775933,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:10:05.261206454Z,1.6674258857997375,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:20:04.896909554Z,1.6595506454664755,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:30:05.360504588Z,1.6480502945036166,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:40:05.340164883Z,1.6448001953184606,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T13:50:04.946615358Z,1.6389250160222175,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:00:05.612000203Z,1.6281746879482406,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:10:05.20000796Z,1.5594225898007141,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:20:05.014012345Z,1.441418988616596,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:30:05.936001432Z,1.5405470137638477,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:40:04.901928232Z,1.5914235663930174,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T14:50:04.593022838Z,1.489295449690237,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:00:05.097567424Z,1.3887923825800348,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:10:05.189913699Z,1.4229184240241708,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:20:04.942246671Z,1.451794305246132,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:30:06.037180389Z,1.4154181951353497,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:40:05.046228823Z,1.3386658528397473,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T15:50:04.956775748Z,1.2232873317667166,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:00:10.484039128Z,1.2152870876186406,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:10:05.128605538Z,1.3450410473952452,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:20:05.041557529Z,1.3285405438398388,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:30:05.273895036Z,1.2882893154698325,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:40:05.26757337Z,1.1032836695455794,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T16:50:04.888555865Z,1.1040336924344616,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:00:05.233838292Z,1.307789910580767,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:10:05.069668254Z,1.0830330515457625,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:20:04.956053545Z,1.021781182287057,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:30:05.349785865Z,0.9464038819544053,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:40:05.534750233Z,0.9522790612506485,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T17:50:05.189808315Z,0.9169029816583758,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:00:05.375774714Z,1.6035489364299447,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:10:09.50873539Z,0.9406537064729759,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:20:05.134426252Z,0.8956523331400494,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:30:05.357594164Z,0.8083996704000977,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:40:05.37308967Z,0.8590262153996399,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T18:50:05.072392765Z,0.8529010284737694,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:00:05.433340134Z,0.803524521622364,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:10:04.837321332Z,0.7526479689931944,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:20:05.209513118Z,0.6902710654011658,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:30:05.576519692Z,0.6967712637714774,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:40:04.550179905Z,0.7411476180303355,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T19:50:05.358631457Z,0.7015214087343974,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:00:06.055003049Z,0.7102716757713554,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:10:05.006625373Z,0.8212750633259072,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:20:05.124182476Z,0.971904660176397,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:30:05.50585515Z,0.2812585833307901,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:40:05.311918607Z,0.855026093325602,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T20:50:05.012285781Z,0.8224000976592303,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:00:05.270205166Z,0.820525040437025,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:10:04.743452975Z,0.8569011505478072,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:20:04.519291069Z,0.26000793481246376,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:30:05.048887329Z,0.34913565477462083,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:40:05.356536337Z,0.2847586901455733,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T21:50:05.332699865Z,0.2802585528122806,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:00:05.656007774Z,0.7957742851039156,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:10:04.549497655Z,0.5893929868465224,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:20:05.382926136Z,0.2986341135898923,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:30:05.633459571Z,0.3833867000335704,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:40:04.731898107Z,0.9786548661763359,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T22:50:04.816185549Z,1.4984207281716362,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:00:05.111346988Z,1.5310467238380079,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:10:04.508405357Z,1.6666758629108556,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:20:05.195271453Z,1.1800360118411817,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:30:05.395832431Z,1.7170524002807703,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:40:04.593317042Z,1.9166834925382246,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-04T23:50:05.173588859Z,2.1389402752769557,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:00:05.635057874Z,2.1690661946470535,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:10:04.519909693Z,2.1685661793877986,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:20:05.145703155Z,2.716457899716178,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:30:05.784148429Z,3.7178634601886045,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:40:04.872986694Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T00:50:04.723620362Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:00:05.336244983Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:10:04.454506034Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:20:04.94712922Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:30:05.055503374Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:40:05.17051916Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T01:50:04.999345778Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:00:05.284482516Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:10:05.185671928Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:20:05.140601207Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:30:05.504928352Z,1.6086740928373058,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:40:04.615206185Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T02:50:04.722394093Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:00:07.677663608Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:10:05.120559618Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:20:04.814448683Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:30:05.226940025Z,1.6174243598742637,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:40:04.583538966Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T03:50:05.45974026Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:00:06.242925774Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:10:05.331016865Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:20:09.262829886Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:30:06.083201129Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:40:05.28550822Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T04:50:04.399525286Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T05:00:05.760623074Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T05:10:04.839763738Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T05:20:04.38664127Z,4.096,voltage,Sensor_Readings,Light
,,0,2024-05-16T14:29:16.139601036Z,2024-06-15T14:29:16.139601036Z,2024-06-05T05:30:05.878246105Z,4.096,voltage,Sensor_Readings,Light
